Counter	AF3	F7	F3	FC5	T7	P7	O1	O2	P8	T8	FC6	F4	F8	AF4	GyroX	GyroY	Timestamp	FUNC_ID	FUNC_VALUE	MARKER	SYNC_SIGNAL	CMS_Q	DRL_Q	AF3_Q	F7_Q	F3_Q	FC5_Q	T7_Q	P7_Q	O1_Q	O2_Q	P8_Q	T8_Q	FC6_Q	F4_Q	F8_Q	AF4_Q	Blink	LeftWink	RightWink	EyesOpen	LeftEyeLid	RightEyelid
20.000000	4356.410256	4387.179487	4407.179487	3712.307692	4382.051282	4612.307692	4632.307692	4521.025641	4022.051282	4106.153846	4517.948718	4434.358974	4266.666667	3954.358974	1737.000000	1678.000000	28.556000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
21.000000	4352.820513	4387.179487	4408.717949	3715.384615	4383.589744	4613.846154	4629.743590	4521.025641	4022.051282	4105.641026	4515.897436	4438.974359	4268.205128	3953.846154	1737.000000	1678.000000	28.563000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
22.000000	4355.384615	4385.641026	4406.153846	3713.846154	4386.153846	4615.384615	4629.743590	4523.589744	4025.128205	4105.128205	4515.384615	4436.410256	4269.743590	3951.794872	1738.000000	1678.000000	28.576000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
23.000000	4356.923077	4386.153846	4405.641026	3712.820513	4385.128205	4612.820513	4633.333333	4524.102564	4025.641026	4103.076923	4518.974359	4437.435897	4268.717949	3952.307692	1737.000000	1678.000000	28.579000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
24.000000	4357.435897	4388.205128	4409.230769	3713.333333	4384.615385	4611.282051	4637.435897	4522.564103	4025.128205	4103.589744	4518.974359	4440.512821	4266.153846	3954.358974	1737.000000	1677.000000	28.587000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
25.000000	4355.897436	4387.692308	4409.743590	3714.871795	4383.589744	4613.333333	4633.846154	4521.538462	4025.128205	4105.641026	4516.923077	4440.512821	4267.179487	3954.871795	1737.000000	1678.000000	28.594000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
26.000000	4354.358974	4388.717949	4407.179487	3714.358974	4384.102564	4614.871795	4629.743590	4522.564103	4024.615385	4103.589744	4514.871795	4438.461538	4269.230769	3951.794872	1737.000000	1677.000000	28.607000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
27.000000	4356.923077	4387.692308	4407.692308	3711.794872	4386.153846	4612.307692	4630.769231	4524.102564	4023.076923	4100.512821	4516.410256	4438.461538	4269.230769	3950.769231	1738.000000	1678.000000	28.610000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
28.000000	4358.974359	4386.153846	4408.205128	3711.794872	4385.641026	4610.769231	4633.333333	4523.589744	4023.076923	4102.564103	4517.948718	4439.487179	4268.205128	3953.333333	1736.000000	1677.000000	28.618000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
29.000000	4356.923077	4386.666667	4407.692308	3713.333333	4383.076923	4612.820513	4631.794872	4522.564103	4024.615385	4105.128205	4517.948718	4440.000000	4268.717949	3954.358974	1737.000000	1678.000000	28.626000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
30.000000	4357.948718	4387.179487	4408.205128	3712.307692	4381.538462	4612.307692	4630.769231	4523.589744	4023.076923	4104.102564	4516.923077	4439.487179	4269.230769	3951.794872	1737.000000	1677.000000	28.638000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
31.000000	4356.410256	4386.666667	4406.153846	3713.333333	4382.051282	4609.230769	4632.307692	4523.076923	4022.051282	4101.025641	4515.897436	4438.461538	4269.743590	3951.282051	1737.000000	1679.000000	28.641000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
32.000000	4351.794872	4387.692308	4404.615385	3713.846154	4384.615385	4610.769231	4632.820513	4519.487179	4023.589744	4102.051282	4516.410256	4440.512821	4270.769231	3953.333333	1737.000000	1677.000000	28.649000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
33.000000	4352.307692	4387.179487	4407.179487	3710.769231	4384.615385	4614.871795	4633.333333	4521.025641	4024.615385	4104.102564	4517.435897	4438.974359	4269.230769	3952.307692	1737.000000	1679.000000	28.657000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
34.000000	4356.923077	4386.666667	4408.717949	3709.743590	4381.538462	4614.358974	4632.307692	4523.076923	4024.615385	4102.564103	4518.461538	4436.923077	4266.153846	3953.333333	1738.000000	1678.000000	28.671000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
35.000000	4357.435897	4388.205128	4406.666667	3714.358974	4384.102564	4613.333333	4631.282051	4522.051282	4025.641026	4102.051282	4518.974359	4434.871795	4266.153846	3954.871795	1736.000000	1679.000000	28.673000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
36.000000	4353.333333	4389.230769	4407.179487	3715.897436	4385.641026	4612.307692	4631.282051	4522.051282	4026.153846	4104.615385	4520.000000	4438.974359	4267.692308	3955.897436	1737.000000	1678.000000	28.680000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
37.000000	4354.358974	4389.230769	4407.692308	3713.846154	4383.076923	4610.769231	4631.794872	4522.564103	4023.076923	4104.615385	4518.974359	4437.948718	4267.692308	3954.358974	1736.000000	1677.000000	28.689000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
38.000000	4357.435897	4388.205128	4407.179487	3713.333333	4383.076923	4610.769231	4631.282051	4520.000000	4020.512821	4104.102564	4516.923077	4437.948718	4267.179487	3953.846154	1736.000000	1678.000000	28.702000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
39.000000	4357.948718	4385.128205	4407.179487	3715.384615	4384.615385	4612.820513	4633.846154	4521.025641	4022.564103	4105.641026	4514.358974	4438.974359	4265.641026	3952.307692	1737.000000	1678.000000	28.704000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
40.000000	4355.897436	4384.615385	4407.179487	3716.410256	4382.564103	4612.820513	4634.358974	4522.564103	4024.102564	4104.615385	4513.333333	4441.025641	4265.641026	3950.769231	1737.000000	1678.000000	28.712000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
41.000000	4355.384615	4388.205128	4406.666667	3713.333333	4382.564103	4611.794872	4632.820513	4522.051282	4023.589744	4103.589744	4516.410256	4438.974359	4267.179487	3952.307692	1737.000000	1678.000000	28.720000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
42.000000	4354.871795	4387.692308	4407.692308	3710.256410	4384.102564	4611.794872	4631.794872	4520.512821	4024.102564	4103.589744	4521.025641	4438.461538	4268.205128	3953.333333	1736.000000	1678.000000	28.734000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
43.000000	4355.384615	4385.128205	4407.179487	3712.307692	4382.051282	4612.820513	4632.820513	4520.512821	4027.692308	4103.076923	4519.487179	4436.923077	4267.692308	3952.307692	1737.000000	1677.000000	28.736000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
