['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
78.0 , 4422.05128205 , 4609.23076923 , 4466.66666667 , 4207.69230769 , 4574.87179487 , 4578.46153846 , 4552.30769231 , 4292.82051282 , 4028.71794872 , 3871.28205128 , 4244.61538462 , 4202.56410256 , 4500.51282051 , 4498.97435897 , 1720.0 , 1693.0 , 12.604 , 0.0 , 0.0 , 0.0 , 0.0 , 

79.0 , 4421.02564103 , 4611.28205128 , 4467.69230769 , 4207.69230769 , 4578.46153846 , 4581.53846154 , 4553.33333333 , 4296.92307692 , 4025.64102564 , 3873.33333333 , 4245.64102564 , 4203.58974359 , 4503.07692308 , 4501.02564103 , 1720.0 , 1692.0 , 12.611 , 0.0 , 0.0 , 0.0 , 0.0 , 

80.0 , 4420.51282051 , 4609.23076923 , 4468.20512821 , 4206.66666667 , 4577.94871795 , 4581.02564103 , 4553.33333333 , 4293.84615385 , 4021.53846154 , 3868.20512821 , 4242.05128205 , 4198.46153846 , 4498.46153846 , 4501.02564103 , 1720.0 , 1692.0 , 12.619 , 0.0 , 0.0 , 0.0 , 0.0 , 

81.0 , 4421.02564103 , 4606.66666667 , 4468.71794872 , 4207.17948718 , 4572.82051282 , 4579.48717949 , 4552.30769231 , 4287.17948718 , 4019.48717949 , 3867.17948718 , 4239.48717949 , 4195.8974359 , 4495.8974359 , 4498.46153846 , 1721.0 , 1693.0 , 12.627 , 0.0 , 0.0 , 0.0 , 0.0 , 

82.0 , 4421.02564103 , 4612.30769231 , 4466.15384615 , 4208.71794872 , 4572.82051282 , 4581.02564103 , 4552.30769231 , 4286.66666667 , 4019.48717949 , 3869.23076923 , 4240.51282051 , 4200.0 , 4497.43589744 , 4496.92307692 , 1720.0 , 1693.0 , 12.635 , 0.0 , 0.0 , 0.0 , 0.0 , 

83.0 , 4420.0 , 4615.38461538 , 4464.1025641 , 4207.69230769 , 4574.35897436 , 4580.0 , 4553.33333333 , 4287.17948718 , 4017.94871795 , 3865.64102564 , 4242.05128205 , 4198.97435897 , 4495.8974359 , 4496.92307692 , 1720.0 , 1692.0 , 12.643 , 0.0 , 0.0 , 0.0 , 0.0 , 

84.0 , 4421.53846154 , 4609.74358974 , 4464.61538462 , 4207.17948718 , 4573.84615385 , 4579.48717949 , 4553.84615385 , 4283.58974359 , 4015.38461538 , 3863.58974359 , 4242.56410256 , 4194.87179487 , 4493.84615385 , 4493.84615385 , 1719.0 , 1693.0 , 12.651 , 0.0 , 0.0 , 0.0 , 0.0 , 

85.0 , 4422.56410256 , 4609.23076923 , 4465.64102564 , 4207.17948718 , 4572.30769231 , 4581.02564103 , 4552.82051282 , 4277.94871795 , 4013.33333333 , 3863.07692308 , 4240.51282051 , 4193.33333333 , 4492.82051282 , 4490.76923077 , 1720.0 , 1693.0 , 12.658 , 0.0 , 0.0 , 0.0 , 0.0 , 

86.0 , 4420.51282051 , 4614.87179487 , 4465.64102564 , 4207.17948718 , 4572.30769231 , 4580.51282051 , 4551.79487179 , 4278.46153846 , 4012.82051282 , 3861.53846154 , 4236.92307692 , 4193.33333333 , 4489.23076923 , 4493.33333333 , 1719.0 , 1693.0 , 12.666 , 0.0 , 0.0 , 0.0 , 0.0 , 

87.0 , 4418.97435897 , 4613.84615385 , 4465.64102564 , 4207.69230769 , 4574.35897436 , 4578.97435897 , 4552.82051282 , 4278.46153846 , 4010.25641026 , 3862.56410256 , 4232.82051282 , 4189.74358974 , 4485.12820513 , 4492.82051282 , 1720.0 , 1692.0 , 12.674 , 0.0 , 0.0 , 0.0 , 0.0 , 

88.0 , 4421.02564103 , 4607.69230769 , 4465.64102564 , 4207.69230769 , 4572.82051282 , 4579.48717949 , 4553.84615385 , 4279.48717949 , 4013.33333333 , 3867.69230769 , 4235.38461538 , 4189.23076923 , 4489.23076923 , 4491.79487179 , 1720.0 , 1693.0 , 12.682 , 0.0 , 0.0 , 0.0 , 0.0 , 

89.0 , 4420.51282051 , 4606.15384615 , 4465.12820513 , 4206.66666667 , 4572.30769231 , 4580.0 , 4553.84615385 , 4280.0 , 4017.43589744 , 3868.20512821 , 4240.51282051 , 4191.28205128 , 4496.41025641 , 4494.87179487 , 1720.0 , 1692.0 , 12.689 , 0.0 , 0.0 , 0.0 , 0.0 , 

90.0 , 4418.97435897 , 4609.74358974 , 4466.15384615 , 4207.17948718 , 4573.33333333 , 4578.46153846 , 4553.33333333 , 4285.12820513 , 4018.97435897 , 3867.17948718 , 4241.53846154 , 4193.84615385 , 4497.94871795 , 4498.46153846 , 1720.0 , 1693.0 , 12.696 , 0.0 , 0.0 , 0.0 , 0.0 , 

91.0 , 4420.0 , 4612.30769231 , 4467.17948718 , 4207.69230769 , 4572.30769231 , 4579.48717949 , 4552.30769231 , 4283.58974359 , 4016.41025641 , 3866.66666667 , 4240.0 , 4193.84615385 , 4493.84615385 , 4498.97435897 , 1720.0 , 1692.0 , 12.704 , 0.0 , 0.0 , 0.0 , 0.0 , 

92.0 , 4423.07692308 , 4610.76923077 , 4467.69230769 , 4208.71794872 , 4572.30769231 , 4580.0 , 4552.30769231 , 4285.64102564 , 4022.56410256 , 3872.82051282 , 4245.12820513 , 4199.48717949 , 4496.41025641 , 4500.51282051 , 1719.0 , 1693.0 , 12.712 , 0.0 , 0.0 , 0.0 , 0.0 , 

93.0 , 4423.07692308 , 4610.25641026 , 4464.1025641 , 4207.17948718 , 4575.8974359 , 4578.46153846 , 4553.33333333 , 4286.66666667 , 4021.53846154 , 3873.33333333 , 4243.07692308 , 4199.48717949 , 4498.97435897 , 4495.8974359 , 1721.0 , 1692.0 , 12.72 , 0.0 , 0.0 , 0.0 , 0.0 , 

94.0 , 4421.02564103 , 4611.28205128 , 4464.61538462 , 4206.15384615 , 4577.43589744 , 4577.94871795 , 4552.82051282 , 4293.33333333 , 4024.61538462 , 3871.79487179 , 4246.15384615 , 4200.51282051 , 4503.58974359 , 4497.43589744 , 1719.0 , 1692.0 , 12.729 , 0.0 , 0.0 , 0.0 , 0.0 , 

95.0 , 4421.53846154 , 4611.28205128 , 4466.66666667 , 4208.20512821 , 4574.35897436 , 4580.51282051 , 4552.82051282 , 4297.43589744 , 4024.61538462 , 3870.25641026 , 4248.71794872 , 4200.51282051 , 4502.56410256 , 4500.51282051 , 1720.0 , 1693.0 , 12.737 , 0.0 , 0.0 , 0.0 , 0.0 , 

96.0 , 4423.07692308 , 4609.74358974 , 4466.15384615 , 4208.71794872 , 4573.33333333 , 4581.02564103 , 4553.33333333 , 4293.33333333 , 4023.07692308 , 3869.74358974 , 4243.07692308 , 4198.46153846 , 4497.43589744 , 4500.0 , 1720.0 , 1692.0 , 12.745 , 0.0 , 0.0 , 0.0 , 0.0 , 

97.0 , 4422.56410256 , 4609.74358974 , 4462.56410256 , 4208.71794872 , 4575.8974359 , 4578.46153846 , 4553.84615385 , 4287.69230769 , 4022.56410256 , 3868.20512821 , 4238.46153846 , 4193.84615385 , 4494.35897436 , 4496.41025641 , 1720.0 , 1693.0 , 12.752 , 0.0 , 0.0 , 0.0 , 0.0 , 

98.0 , 4421.02564103 , 4608.71794872 , 4464.61538462 , 4210.25641026 , 4575.8974359 , 4578.97435897 , 4553.84615385 , 4284.61538462 , 4020.51282051 , 3866.66666667 , 4240.51282051 , 4193.84615385 , 4494.35897436 , 4494.87179487 , 1720.0 , 1692.0 , 12.76 , 0.0 , 0.0 , 0.0 , 0.0 , 

99.0 , 4423.58974359 , 4610.25641026 , 4465.12820513 , 4209.23076923 , 4571.79487179 , 4581.02564103 , 4553.84615385 , 4285.12820513 , 4016.41025641 , 3867.69230769 , 4241.02564103 , 4195.8974359 , 4494.87179487 , 4496.41025641 , 1720.0 , 1693.0 , 12.768 , 0.0 , 0.0 , 0.0 , 0.0 , 

100.0 , 4425.12820513 , 4612.30769231 , 4462.56410256 , 4207.69230769 , 4569.74358974 , 4580.0 , 4553.33333333 , 4284.1025641 , 4015.38461538 , 3869.23076923 , 4237.43589744 , 4195.38461538 , 4493.84615385 , 4493.33333333 , 1720.0 , 1692.0 , 12.776 , 0.0 , 0.0 , 0.0 , 0.0 , 

101.0 , 4423.58974359 , 4612.82051282 , 4464.1025641 , 4209.23076923 , 4572.82051282 , 4577.94871795 , 4553.33333333 , 4281.53846154 , 4016.41025641 , 3866.15384615 , 4239.48717949 , 4195.38461538 , 4492.82051282 , 4491.28205128 , 1720.0 , 1693.0 , 12.783 , 0.0 , 0.0 , 0.0 , 0.0 , 

102.0 , 4422.56410256 , 4611.28205128 , 4465.64102564 , 4209.74358974 , 4573.33333333 , 4577.94871795 , 4552.30769231 , 4277.43589744 , 4010.76923077 , 3862.56410256 , 4239.48717949 , 4192.82051282 , 4489.74358974 , 4491.28205128 , 1720.0 , 1692.0 , 12.791 , 0.0 , 0.0 , 0.0 , 0.0 , 

103.0 , 4421.02564103 , 4611.79487179 , 4463.58974359 , 4209.23076923 , 4571.79487179 , 4578.97435897 , 4551.28205128 , 4276.92307692 , 4009.23076923 , 3864.61538462 , 4236.92307692 , 4189.74358974 , 4489.23076923 , 4493.33333333 , 1719.0 , 1693.0 , 12.799 , 0.0 , 0.0 , 0.0 , 0.0 , 

104.0 , 4421.53846154 , 4611.28205128 , 4462.56410256 , 4209.23076923 , 4573.33333333 , 4579.48717949 , 4552.30769231 , 4275.8974359 , 4012.30769231 , 3867.17948718 , 4234.87179487 , 4189.23076923 , 4490.25641026 , 4491.79487179 , 1721.0 , 1693.0 , 12.807 , 0.0 , 0.0 , 0.0 , 0.0 , 

105.0 , 4423.07692308 , 4608.20512821 , 4465.64102564 , 4208.20512821 , 4572.30769231 , 4576.92307692 , 4552.82051282 , 4277.43589744 , 4017.94871795 , 3868.20512821 , 4238.97435897 , 4194.87179487 , 4492.82051282 , 4495.38461538 , 1719.0 , 1692.0 , 12.815 , 0.0 , 0.0 , 0.0 , 0.0 , 

106.0 , 4422.05128205 , 4611.28205128 , 4465.12820513 , 4209.23076923 , 4573.84615385 , 4577.94871795 , 4552.82051282 , 4280.0 , 4017.94871795 , 3867.69230769 , 4240.51282051 , 4193.33333333 , 4491.79487179 , 4496.41025641 , 1720.0 , 1693.0 , 12.823 , 0.0 , 0.0 , 0.0 , 0.0 , 

107.0 , 4420.0 , 4612.82051282 , 4464.61538462 , 4208.71794872 , 4574.87179487 , 4581.02564103 , 4552.82051282 , 4280.51282051 , 4017.43589744 , 3868.20512821 , 4240.51282051 , 4192.30769231 , 4490.25641026 , 4493.33333333 , 1720.0 , 1692.0 , 12.83 , 0.0 , 0.0 , 0.0 , 0.0 , 

108.0 , 4422.05128205 , 4610.25641026 , 4468.20512821 , 4206.66666667 , 4569.74358974 , 4578.97435897 , 4552.30769231 , 4284.61538462 , 4023.58974359 , 3871.28205128 , 4246.66666667 , 4200.51282051 , 4497.94871795 , 4497.94871795 , 1719.0 , 1693.0 , 12.838 , 0.0 , 0.0 , 0.0 , 0.0 , 

109.0 , 4424.1025641 , 4612.30769231 , 4467.17948718 , 4208.71794872 , 4570.76923077 , 4576.92307692 , 4552.30769231 , 4287.69230769 , 4021.53846154 , 3870.25641026 , 4244.61538462 , 4201.53846154 , 4501.53846154 , 4500.51282051 , 1720.0 , 1692.0 , 12.846 , 0.0 , 0.0 , 0.0 , 0.0 , 

110.0 , 4421.53846154 , 4615.38461538 , 4462.56410256 , 4210.76923077 , 4578.46153846 , 4581.53846154 , 4553.33333333 , 4275.38461538 , 4008.20512821 , 3861.02564103 , 4232.82051282 , 4188.20512821 , 4488.71794872 , 4489.74358974 , 1719.0 , 1693.0 , 12.854 , 0.0 , 0.0 , 0.0 , 0.0 , 

111.0 , 4420.51282051 , 4610.76923077 , 4466.66666667 , 4208.71794872 , 4577.43589744 , 4581.53846154 , 4553.33333333 , 4286.15384615 , 4023.58974359 , 3868.20512821 , 4246.15384615 , 4197.94871795 , 4496.41025641 , 4496.92307692 , 1720.0 , 1693.0 , 12.862 , 0.0 , 0.0 , 0.0 , 0.0 , 

112.0 , 4420.51282051 , 4608.20512821 , 4471.79487179 , 4208.71794872 , 4570.25641026 , 4577.43589744 , 4551.28205128 , 4304.61538462 , 4038.46153846 , 3876.92307692 , 4255.38461538 , 4210.76923077 , 4508.71794872 , 4507.69230769 , 1720.0 , 1693.0 , 12.869 , 0.0 , 0.0 , 0.0 , 0.0 , 

113.0 , 4419.48717949 , 4610.25641026 , 4469.23076923 , 4208.71794872 , 4571.79487179 , 4576.92307692 , 4550.76923077 , 4296.92307692 , 4024.1025641 , 3870.25641026 , 4243.07692308 , 4202.56410256 , 4498.46153846 , 4497.94871795 , 1720.0 , 1693.0 , 12.877 , 0.0 , 0.0 , 0.0 , 0.0 , 

114.0 , 4420.0 , 4610.76923077 , 4466.15384615 , 4206.15384615 , 4575.38461538 , 4578.97435897 , 4552.82051282 , 4282.56410256 , 4013.84615385 , 3865.64102564 , 4239.48717949 , 4194.35897436 , 4490.76923077 , 4491.28205128 , 1719.0 , 1693.0 , 12.885 , 0.0 , 0.0 , 0.0 , 0.0 , 

115.0 , 4421.53846154 , 4608.71794872 , 4468.71794872 , 4204.61538462 , 4574.35897436 , 4578.46153846 , 4552.82051282 , 4283.58974359 , 4022.56410256 , 3871.79487179 , 4245.12820513 , 4200.51282051 , 4497.43589744 , 4498.46153846 , 1720.0 , 1692.0 , 12.893 , 0.0 , 0.0 , 0.0 , 0.0 , 

116.0 , 4421.02564103 , 4609.23076923 , 4468.71794872 , 4208.20512821 , 4574.87179487 , 4578.46153846 , 4552.30769231 , 4282.56410256 , 4020.0 , 3869.74358974 , 4238.46153846 , 4198.97435897 , 4496.41025641 , 4496.41025641 , 1719.0 , 1692.0 , 12.901 , 0.0 , 0.0 , 0.0 , 0.0 , 

117.0 , 4422.05128205 , 4611.28205128 , 4466.15384615 , 4209.23076923 , 4573.84615385 , 4580.0 , 4552.82051282 , 4278.97435897 , 4011.79487179 , 3864.1025641 , 4236.92307692 , 4192.30769231 , 4493.33333333 , 4491.79487179 , 1720.0 , 1694.0 , 12.909 , 0.0 , 0.0 , 0.0 , 0.0 , 

118.0 , 4421.53846154 , 4612.30769231 , 4464.61538462 , 4207.69230769 , 4575.8974359 , 4581.02564103 , 4552.82051282 , 4280.51282051 , 4012.30769231 , 3865.12820513 , 4241.53846154 , 4190.76923077 , 4492.82051282 , 4493.84615385 , 1720.0 , 1692.0 , 12.915 , 0.0 , 0.0 , 0.0 , 0.0 , 

119.0 , 4419.48717949 , 4610.25641026 , 4464.1025641 , 4207.69230769 , 4577.94871795 , 4582.05128205 , 4552.30769231 , 4274.35897436 , 4009.74358974 , 3865.12820513 , 4236.92307692 , 4190.76923077 , 4487.69230769 , 4493.33333333 , 1720.0 , 1693.0 , 12.924 , 0.0 , 0.0 , 0.0 , 0.0 , 

120.0 , 4421.53846154 , 4610.25641026 , 4465.64102564 , 4209.23076923 , 4573.84615385 , 4581.53846154 , 4551.79487179 , 4274.87179487 , 4010.25641026 , 3865.12820513 , 4235.8974359 , 4193.33333333 , 4490.25641026 , 4493.33333333 , 1721.0 , 1692.0 , 12.932 , 0.0 , 0.0 , 0.0 , 0.0 , 

121.0 , 4423.58974359 , 4612.82051282 , 4466.66666667 , 4208.20512821 , 4569.23076923 , 4578.97435897 , 4552.30769231 , 4277.94871795 , 4014.35897436 , 3864.1025641 , 4237.43589744 , 4190.25641026 , 4495.38461538 , 4492.82051282 , 1719.0 , 1693.0 , 12.94 , 0.0 , 0.0 , 0.0 , 0.0 , 

122.0 , 4421.53846154 , 4609.23076923 , 4467.69230769 , 4207.69230769 , 4573.84615385 , 4579.48717949 , 4553.84615385 , 4282.56410256 , 4021.53846154 , 3865.64102564 , 4241.53846154 , 4193.84615385 , 4497.94871795 , 4493.84615385 , 1720.0 , 1693.0 , 12.948 , 0.0 , 0.0 , 0.0 , 0.0 , 

123.0 , 4421.53846154 , 4608.71794872 , 4465.64102564 , 4208.20512821 , 4578.46153846 , 4583.07692308 , 4553.84615385 , 4278.46153846 , 4016.92307692 , 3865.12820513 , 4239.48717949 , 4192.30769231 , 4494.35897436 , 4492.82051282 , 1719.0 , 1692.0 , 12.954 , 0.0 , 0.0 , 0.0 , 0.0 , 

124.0 , 4423.58974359 , 4612.82051282 , 4466.66666667 , 4208.71794872 , 4575.38461538 , 4582.05128205 , 4552.82051282 , 4283.58974359 , 4021.02564103 , 3869.23076923 , 4244.1025641 , 4195.8974359 , 4496.92307692 , 4496.41025641 , 1720.0 , 1694.0 , 12.962 , 0.0 , 0.0 , 0.0 , 0.0 , 

125.0 , 4423.07692308 , 4614.87179487 , 4466.66666667 , 4209.74358974 , 4573.84615385 , 4579.48717949 , 4552.82051282 , 4290.76923077 , 4026.15384615 , 3869.74358974 , 4248.20512821 , 4202.56410256 , 4500.51282051 , 4498.46153846 , 1720.0 , 1692.0 , 12.97 , 0.0 , 0.0 , 0.0 , 0.0 , 

126.0 , 4421.53846154 , 4614.35897436 , 4464.1025641 , 4209.74358974 , 4574.87179487 , 4580.0 , 4552.82051282 , 4282.05128205 , 4014.87179487 , 3864.61538462 , 4244.1025641 , 4196.92307692 , 4495.8974359 , 4495.38461538 , 1720.0 , 1693.0 , 13.004 , 0.0 , 0.0 , 0.0 , 0.0 , 

127.0 , 4421.02564103 , 4612.30769231 , 4465.12820513 , 4207.69230769 , 4574.35897436 , 4580.0 , 4552.82051282 , 4285.12820513 , 4015.8974359 , 3868.71794872 , 4245.64102564 , 4197.94871795 , 4495.8974359 , 4497.43589744 , 1719.0 , 1692.0 , 13.007 , 0.0 , 0.0 , 0.0 , 0.0 , 

128.0 , 4423.58974359 , 4611.28205128 , 4465.12820513 , 4207.69230769 , 4573.33333333 , 4580.0 , 4553.84615385 , 4297.94871795 , 4029.23076923 , 3875.38461538 , 4248.71794872 , 4206.66666667 , 4501.02564103 , 4501.02564103 , 1721.0 , 1693.0 , 13.007 , 0.0 , 0.0 , 0.0 , 0.0 , 

0.0 , 4423.58974359 , 4613.33333333 , 4461.02564103 , 4208.71794872 , 4572.82051282 , 4581.02564103 , 4554.35897436 , 4283.07692308 , 4020.0 , 3868.71794872 , 4239.48717949 , 4196.41025641 , 4493.33333333 , 4492.82051282 , 1720.0 , 1691.0 , 13.007 , 0.0 , 0.0 , 0.0 , 0.0 , 

1.0 , 4420.0 , 4612.30769231 , 4463.58974359 , 4207.17948718 , 4573.33333333 , 4580.0 , 4553.33333333 , 4274.35897436 , 4012.30769231 , 3865.12820513 , 4240.0 , 4190.76923077 , 4490.76923077 , 4492.82051282 , 1719.0 , 1693.0 , 13.01 , 0.0 , 0.0 , 0.0 , 0.0 , 

2.0 , 4421.02564103 , 4610.25641026 , 4467.69230769 , 4206.66666667 , 4572.82051282 , 4578.46153846 , 4553.84615385 , 4289.74358974 , 4022.05128205 , 3868.71794872 , 4246.66666667 , 4201.02564103 , 4498.97435897 , 4501.02564103 , 1720.0 , 1693.0 , 13.018 , 0.0 , 0.0 , 0.0 , 0.0 , 

3.0 , 4423.58974359 , 4610.76923077 , 4465.12820513 , 4207.69230769 , 4571.79487179 , 4580.51282051 , 4553.84615385 , 4289.23076923 , 4022.56410256 , 3868.71794872 , 4240.51282051 , 4197.94871795 , 4497.94871795 , 4497.94871795 , 1719.0 , 1693.0 , 13.026 , 0.0 , 0.0 , 0.0 , 0.0 , 

4.0 , 4420.0 , 4612.30769231 , 4462.56410256 , 4206.66666667 , 4570.76923077 , 4580.51282051 , 4552.82051282 , 4278.97435897 , 4017.43589744 , 3867.17948718 , 4236.41025641 , 4190.76923077 , 4494.35897436 , 4492.82051282 , 1720.0 , 1693.0 , 13.034 , 0.0 , 0.0 , 0.0 , 0.0 , 

5.0 , 4418.46153846 , 4610.76923077 , 4464.1025641 , 4207.17948718 , 4571.79487179 , 4577.43589744 , 4552.30769231 , 4277.43589744 , 4015.8974359 , 3866.66666667 , 4238.46153846 , 4194.87179487 , 4494.87179487 , 4493.84615385 , 1719.0 , 1692.0 , 13.042 , 0.0 , 0.0 , 0.0 , 0.0 , 

6.0 , 4422.56410256 , 4608.20512821 , 4465.64102564 , 4207.69230769 , 4573.84615385 , 4577.43589744 , 4552.82051282 , 4274.35897436 , 4011.28205128 , 3864.61538462 , 4236.41025641 , 4192.82051282 , 4491.79487179 , 4491.28205128 , 1720.0 , 1693.0 , 13.049 , 0.0 , 0.0 , 0.0 , 0.0 , 

7.0 , 4422.56410256 , 4609.23076923 , 4465.12820513 , 4206.15384615 , 4574.35897436 , 4579.48717949 , 4552.30769231 , 4271.79487179 , 4009.74358974 , 3866.66666667 , 4237.94871795 , 4188.71794872 , 4490.25641026 , 4490.76923077 , 1719.0 , 1692.0 , 13.057 , 0.0 , 0.0 , 0.0 , 0.0 , 

8.0 , 4418.97435897 , 4611.79487179 , 4464.61538462 , 4206.15384615 , 4573.84615385 , 4578.97435897 , 4552.82051282 , 4273.33333333 , 4012.82051282 , 3866.66666667 , 4241.02564103 , 4191.28205128 , 4490.76923077 , 4493.84615385 , 1720.0 , 1694.0 , 13.065 , 0.0 , 0.0 , 0.0 , 0.0 , 

9.0 , 4420.0 , 4611.79487179 , 4464.61538462 , 4207.69230769 , 4573.33333333 , 4577.94871795 , 4553.33333333 , 4274.35897436 , 4016.41025641 , 3865.64102564 , 4241.02564103 , 4194.35897436 , 4490.25641026 , 4493.84615385 , 1720.0 , 1692.0 , 13.073 , 0.0 , 0.0 , 0.0 , 0.0 , 

10.0 , 4424.1025641 , 4610.76923077 , 4466.15384615 , 4207.69230769 , 4574.35897436 , 4581.53846154 , 4553.33333333 , 4281.02564103 , 4021.02564103 , 3871.28205128 , 4242.05128205 , 4196.41025641 , 4493.84615385 , 4495.38461538 , 1720.0 , 1693.0 , 13.081 , 0.0 , 0.0 , 0.0 , 0.0 , 

11.0 , 4422.56410256 , 4613.33333333 , 4466.66666667 , 4207.69230769 , 4574.35897436 , 4582.05128205 , 4552.30769231 , 4278.46153846 , 4011.28205128 , 3869.23076923 , 4238.46153846 , 4191.79487179 , 4492.82051282 , 4493.33333333 , 1720.0 , 1693.0 , 13.088 , 0.0 , 0.0 , 0.0 , 0.0 , 

12.0 , 4418.46153846 , 4612.30769231 , 4470.25641026 , 4206.66666667 , 4574.87179487 , 4577.43589744 , 4552.30769231 , 4284.61538462 , 4018.46153846 , 3870.25641026 , 4246.66666667 , 4197.94871795 , 4498.46153846 , 4496.41025641 , 1720.0 , 1692.0 , 13.096 , 0.0 , 0.0 , 0.0 , 0.0 , 

13.0 , 4422.05128205 , 4611.28205128 , 4468.20512821 , 4207.17948718 , 4575.8974359 , 4578.97435897 , 4552.82051282 , 4293.33333333 , 4029.74358974 , 3872.30769231 , 4250.25641026 , 4202.56410256 , 4500.51282051 , 4501.53846154 , 1719.0 , 1693.0 , 13.104 , 0.0 , 0.0 , 0.0 , 0.0 , 

14.0 , 4425.12820513 , 4611.79487179 , 4464.61538462 , 4209.23076923 , 4573.33333333 , 4581.53846154 , 4552.82051282 , 4293.33333333 , 4025.12820513 , 3870.76923077 , 4242.05128205 , 4202.05128205 , 4497.94871795 , 4503.58974359 , 1720.0 , 1693.0 , 13.112 , 0.0 , 0.0 , 0.0 , 0.0 , 

15.0 , 4421.53846154 , 4612.30769231 , 4464.61538462 , 4208.20512821 , 4572.30769231 , 4580.0 , 4552.82051282 , 4291.28205128 , 4022.05128205 , 3871.28205128 , 4241.02564103 , 4201.53846154 , 4498.46153846 , 4500.0 , 1720.0 , 1692.0 , 13.12 , 0.0 , 0.0 , 0.0 , 0.0 , 

16.0 , 4418.46153846 , 4611.79487179 , 4465.64102564 , 4206.15384615 , 4574.35897436 , 4581.02564103 , 4553.33333333 , 4291.79487179 , 4025.64102564 , 3870.76923077 , 4247.69230769 , 4201.53846154 , 4498.97435897 , 4495.8974359 , 1720.0 , 1693.0 , 13.127 , 0.0 , 0.0 , 0.0 , 0.0 , 

17.0 , 4420.0 , 4612.82051282 , 4465.64102564 , 4207.69230769 , 4573.33333333 , 4582.05128205 , 4553.84615385 , 4287.69230769 , 4020.51282051 , 3865.12820513 , 4241.53846154 , 4196.92307692 , 4493.33333333 , 4492.82051282 , 1720.0 , 1692.0 , 13.135 , 0.0 , 0.0 , 0.0 , 0.0 , 

18.0 , 4420.51282051 , 4613.84615385 , 4465.12820513 , 4209.74358974 , 4571.28205128 , 4577.94871795 , 4552.30769231 , 4283.07692308 , 4015.38461538 , 3865.12820513 , 4236.41025641 , 4197.43589744 , 4491.28205128 , 4494.35897436 , 1720.0 , 1693.0 , 13.142 , 0.0 , 0.0 , 0.0 , 0.0 , 

19.0 , 4421.02564103 , 4612.82051282 , 4464.61538462 , 4208.20512821 , 4573.33333333 , 4577.94871795 , 4551.28205128 , 4283.58974359 , 4018.46153846 , 3870.25641026 , 4241.53846154 , 4201.02564103 , 4495.38461538 , 4496.92307692 , 1720.0 , 1691.0 , 13.15 , 0.0 , 0.0 , 0.0 , 0.0 , 

20.0 , 4423.07692308 , 4610.76923077 , 4462.05128205 , 4206.66666667 , 4575.8974359 , 4582.05128205 , 4551.79487179 , 4280.0 , 4014.35897436 , 3865.64102564 , 4238.97435897 , 4194.87179487 , 4493.33333333 , 4494.35897436 , 1719.0 , 1694.0 , 13.158 , 0.0 , 0.0 , 0.0 , 0.0 , 

21.0 , 4421.53846154 , 4609.23076923 , 4464.1025641 , 4207.69230769 , 4574.87179487 , 4581.02564103 , 4551.79487179 , 4282.05128205 , 4015.38461538 , 3864.1025641 , 4238.97435897 , 4193.84615385 , 4491.28205128 , 4494.35897436 , 1721.0 , 1693.0 , 13.166 , 0.0 , 0.0 , 0.0 , 0.0 , 

22.0 , 4420.0 , 4609.74358974 , 4466.15384615 , 4208.71794872 , 4573.84615385 , 4580.51282051 , 4552.30769231 , 4283.07692308 , 4017.43589744 , 3866.15384615 , 4240.0 , 4193.84615385 , 4490.76923077 , 4496.41025641 , 1719.0 , 1693.0 , 13.173 , 0.0 , 0.0 , 0.0 , 0.0 , 

23.0 , 4420.51282051 , 4610.25641026 , 4465.12820513 , 4205.64102564 , 4574.87179487 , 4579.48717949 , 4553.33333333 , 4272.30769231 , 4010.25641026 , 3862.05128205 , 4234.35897436 , 4188.71794872 , 4487.17948718 , 4493.33333333 , 1720.0 , 1693.0 , 13.181 , 0.0 , 0.0 , 0.0 , 0.0 , 

24.0 , 4421.02564103 , 4609.74358974 , 4463.07692308 , 4205.64102564 , 4576.41025641 , 4578.97435897 , 4553.84615385 , 4267.69230769 , 4009.74358974 , 3858.97435897 , 4230.76923077 , 4187.17948718 , 4486.66666667 , 4490.76923077 , 1720.0 , 1692.0 , 13.189 , 0.0 , 0.0 , 0.0 , 0.0 , 

25.0 , 4420.51282051 , 4609.74358974 , 4464.1025641 , 4208.71794872 , 4572.30769231 , 4578.97435897 , 4552.30769231 , 4274.35897436 , 4016.41025641 , 3862.56410256 , 4236.41025641 , 4191.28205128 , 4488.71794872 , 4491.79487179 , 1721.0 , 1693.0 , 13.198 , 0.0 , 0.0 , 0.0 , 0.0 , 

26.0 , 4420.51282051 , 4612.82051282 , 4466.15384615 , 4209.74358974 , 4567.69230769 , 4580.51282051 , 4552.30769231 , 4281.02564103 , 4020.0 , 3866.66666667 , 4243.07692308 , 4194.35897436 , 4492.30769231 , 4494.35897436 , 1720.0 , 1692.0 , 13.206 , 0.0 , 0.0 , 0.0 , 0.0 , 

